Customer_ID,Age,Gender,Employment_Status,Account_Type,Tenure_Months,Number_of_Products,Avg_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Churn,Total_Digital_Usage,Balance_per_Product
CUST2966,36,Female,Employed,Fixed Deposit,31,1,97801,15,7,12,0,0.75,1,19,97801.0
CUST2279,18,Male,Employed,Savings,49,2,118940,20,8,7,0,0.74,1,15,59470.0
CUST2552,28,Male,Self-employed,Savings,31,1,38673,11,9,13,0,0.78,0,22,38673.0
CUST0067,30,Female,Employed,Current,65,3,190495,9,3,12,0,0.73,1,15,63498.33
CUST1896,29,Female,Self-employed,Current,129,3,54547,15,10,8,0,0.68,0,18,18182.33
CUST2944,43,Male,Self-employed,Fixed Deposit,97,1,106411,7,12,10,0,0.55,0,22,106411.0
CUST1655,20,Male,Employed,Savings,114,1,90185,16,7,16,0,0.86,0,23,90185.0
CUST2647,32,Female,Employed,Current,57,1,518130,16,5,18,0,0.88,0,23,518130.0
CUST0354,38,Female,Employed,Savings,36,2,8317,17,7,14,0,0.97,1,21,4158.5
CUST2496,36,Female,Employed,Savings,77,1,33634,10,15,6,1,0.7,1,21,33634.0
CUST1489,29,Male,Employed,Savings,111,1,60587,32,7,5,0,0.61,0,12,60587.0
CUST2955,47,Female,Employed,Current,128,2,127974,13,6,10,0,0.82,0,16,63987.0
CUST0583,62,Male,Employed,Savings,146,3,216407,12,6,6,0,0.75,0,12,72135.67
CUST2076,35,Female,Employed,Savings,97,2,12335,11,10,19,0,0.88,0,29,6167.5
CUST1205,36,Male,Employed,Savings,80,1,190054,12,7,7,0,0.64,0,14,190054.0
CUST0881,49,Female,Employed,Savings,42,3,191604,16,9,5,0,0.68,1,14,63868.0
CUST2944,42,Female,Employed,Savings,52,1,63250,12,11,11,0,0.88,0,22,63250.0
CUST1186,41,Male,Employed,Current,176,1,204868,18,7,8,0,0.96,0,15,204868.0
CUST2741,23,Female,Unemployed,Savings,146,2,9432,16,12,10,0,0.63,1,22,4716.0
CUST2502,31,Male,Self-employed,Fixed Deposit,59,2,256418,14,7,6,0,0.86,0,13,128209.0
CUST0588,22,Male,Self-employed,Savings,24,1,36137,16,9,12,0,0.55,0,21,36137.0
CUST1293,25,Male,Unemployed,Savings,133,1,229840,20,9,9,1,0.83,0,18,229840.0
CUST0652,25,Female,Self-employed,Savings,157,2,377163,14,3,3,0,0.89,0,6,188581.5
CUST2172,19,Female,Self-employed,Current,105,2,195479,14,9,5,1,0.73,0,14,97739.5
CUST0552,38,Female,Self-employed,Savings,153,2,178741,18,6,11,1,0.65,0,17,89370.5
CUST2472,31,Male,Employed,Current,56,2,20881,15,8,7,0,0.66,1,15,10440.5
CUST0612,38,Female,Unemployed,Fixed Deposit,153,2,123533,17,8,12,0,0.57,0,20,61766.5
CUST2393,23,Male,Employed,Current,86,4,35118,11,10,12,0,0.93,1,22,8779.5
CUST2016,43,Male,Employed,Savings,19,2,78872,8,7,10,0,0.86,1,17,39436.0
CUST1604,38,Female,Self-employed,Savings,124,3,56148,16,10,13,1,0.64,0,23,18716.0
CUST0481,42,Female,Employed,Savings,80,1,100365,15,10,5,0,0.93,1,15,100365.0
CUST1712,27,Female,Self-employed,Savings,135,1,73604,16,13,5,0,0.81,0,18,73604.0
CUST2355,25,Female,Employed,Current,123,1,406100,16,7,12,0,0.94,0,19,406100.0
CUST0880,19,Female,Self-employed,Savings,125,4,518888,17,7,9,0,0.52,1,16,129722.0
CUST1325,29,Male,Self-employed,Current,19,3,74872,13,5,6,0,0.6,0,11,24957.33
CUST1599,27,Female,Employed,Current,115,1,359167,10,6,7,0,0.66,0,13,359167.0
CUST0318,36,Female,Employed,Fixed Deposit,128,2,775,23,6,5,0,0.97,1,11,387.5
CUST2571,33,Male,Self-employed,Savings,25,4,29821,9,4,14,0,1.0,0,18,7455.25
CUST0234,40,Male,Employed,Current,155,1,171347,14,9,13,0,0.87,1,22,171347.0
CUST0503,41,Male,Self-employed,Savings,136,4,28379,14,11,12,0,0.65,0,23,7094.75
CUST0795,35,Male,Self-employed,Current,127,2,20440,11,5,13,0,0.63,0,18,10220.0
CUST0720,42,Male,Employed,Savings,162,3,249027,21,11,14,0,0.88,0,25,83009.0
CUST0886,48,Male,Employed,Savings,143,1,225984,15,4,7,0,0.6,0,11,225984.0
CUST1898,41,Male,Employed,Savings,119,2,94164,8,8,8,0,0.76,0,16,47082.0
CUST1005,45,Male,Employed,Savings,86,1,33365,14,8,13,0,0.59,0,21,33365.0
CUST2138,50,Male,Unemployed,Savings,121,1,204534,12,14,7,1,0.53,1,21,204534.0
CUST0634,35,Male,Employed,Savings,148,2,22576,15,10,12,0,0.6,0,22,11288.0
CUST1996,40,Male,Unemployed,Current,122,2,169485,14,4,9,0,0.77,0,13,84742.5
CUST0765,36,Female,Employed,Current,19,3,38280,15,7,3,0,0.68,0,10,12760.0
CUST0819,29,Male,Employed,Current,106,2,576579,11,10,6,0,0.55,0,16,288289.5
CUST0547,41,Male,Self-employed,Fixed Deposit,119,1,145671,17,9,8,0,0.56,1,17,145671.0
CUST0215,27,Female,Unemployed,Current,125,3,213160,19,8,10,0,0.94,0,18,71053.33
CUST2148,29,Male,Employed,Current,101,2,298048,18,6,11,0,0.72,0,17,149024.0
CUST2109,32,Male,Self-employed,Current,112,2,45764,9,10,8,0,0.86,0,18,22882.0
CUST2343,28,Female,Employed,Current,103,1,211772,16,7,12,0,0.86,0,19,211772.0
CUST0447,32,Male,Self-employed,Current,25,1,224370,12,10,12,0,0.82,0,22,224370.0
CUST1989,59,Female,Employed,Savings,158,1,543605,21,8,11,0,0.54,0,19,543605.0
CUST1505,27,Female,Self-employed,Current,56,4,61085,15,8,16,0,0.65,1,24,15271.25
CUST0420,61,Female,Employed,Current,44,1,28064,10,10,12,0,0.55,0,22,28064.0
CUST1489,29,Male,Employed,Fixed Deposit,105,3,52812,13,11,11,0,0.61,0,22,17604.0
CUST1170,37,Male,Self-employed,Current,137,1,300251,11,4,8,0,0.86,0,12,300251.0
CUST2028,48,Male,Employed,Savings,148,2,148029,16,7,5,0,0.99,0,12,74014.5
CUST0381,47,Female,Employed,Savings,78,1,222594,13,12,11,0,0.76,1,23,222594.0
CUST2249,45,Female,Employed,Savings,79,4,113973,14,8,14,0,0.73,1,22,28493.25
CUST0831,26,Female,Self-employed,Current,158,1,25659,21,5,13,0,0.52,0,18,25659.0
CUST0514,22,Male,Self-employed,Fixed Deposit,109,2,204331,15,10,3,0,0.85,1,13,102165.5
CUST1900,49,Female,Employed,Savings,134,4,183783,17,9,7,0,0.52,1,16,45945.75
CUST2138,34,Female,Employed,Current,55,3,21033,22,7,10,0,0.5,0,17,7011.0
CUST1093,38,Female,Employed,Current,75,1,267538,12,6,11,1,0.52,0,17,267538.0
CUST2236,40,Female,Employed,Current,174,2,478150,18,13,12,1,0.91,1,25,239075.0
CUST2976,18,Male,Self-employed,Current,152,2,24488,12,9,11,0,0.59,0,20,12244.0
CUST0393,34,Female,Employed,Current,59,4,25878,15,11,14,0,0.67,1,25,6469.5
CUST0149,44,Male,Self-employed,Savings,135,1,70301,17,9,8,1,0.85,0,17,70301.0
CUST1646,40,Male,Self-employed,Fixed Deposit,36,2,65011,14,9,11,0,0.64,0,20,32505.5
CUST2646,48,Female,Employed,Current,175,1,108143,9,11,9,0,0.68,0,20,108143.0
CUST1512,31,Male,Self-employed,Savings,70,1,104853,16,9,10,1,0.51,0,19,104853.0
CUST1874,34,Female,Self-employed,Savings,176,4,193400,13,12,11,0,0.69,0,23,48350.0
CUST1547,32,Male,Employed,Savings,134,2,72787,11,8,10,0,0.99,1,18,36393.5
CUST2876,30,Male,Employed,Savings,161,1,11407,11,11,12,0,1.0,0,23,11407.0
CUST2267,25,Male,Employed,Savings,167,3,78954,19,6,8,0,0.78,0,14,26318.0
CUST2057,32,Female,Employed,Current,118,2,89733,16,5,8,0,0.84,1,13,44866.5
CUST2058,20,Male,Employed,Savings,27,1,447142,16,8,9,0,0.74,1,17,447142.0
CUST1106,30,Male,Self-employed,Savings,159,4,14592,10,3,11,2,0.71,0,14,3648.0
CUST2403,22,Female,Unemployed,Savings,68,2,215344,12,9,9,0,0.98,0,18,107672.0
CUST2644,58,Male,Employed,Current,24,2,123727,11,8,8,1,0.97,1,16,61863.5
CUST0744,38,Female,Employed,Savings,32,1,189107,16,6,12,0,0.74,0,18,189107.0
CUST0539,44,Female,Employed,Savings,164,1,174048,19,10,8,0,0.63,0,18,174048.0
CUST2850,20,Male,Employed,Savings,115,4,70829,12,6,13,1,0.95,0,19,17707.25
CUST0403,30,Female,Unemployed,Fixed Deposit,117,1,69864,17,6,9,1,0.53,0,15,69864.0
CUST2135,47,Female,Unemployed,Savings,180,2,10231,13,8,8,0,0.87,0,16,5115.5
CUST2867,46,Male,Employed,Savings,114,2,27149,11,8,13,0,0.54,0,21,13574.5
CUST1693,27,Female,Unemployed,Savings,54,1,56495,12,6,7,0,0.72,0,13,56495.0
CUST0604,18,Male,Self-employed,Current,98,2,450160,11,13,6,0,0.68,1,19,225080.0
CUST0180,31,Female,Employed,Savings,16,1,377538,12,9,10,0,0.5,0,19,377538.0
CUST0696,32,Female,Unemployed,Fixed Deposit,39,1,10064,7,9,8,0,0.97,1,17,10064.0
CUST0333,43,Female,Employed,Savings,120,1,127874,19,15,9,0,0.56,1,24,127874.0
CUST0625,29,Female,Employed,Fixed Deposit,59,1,173519,11,7,11,1,0.97,0,18,173519.0
CUST2130,19,Female,Employed,Savings,88,1,31588,17,8,9,0,0.68,0,17,31588.0
CUST0404,42,Female,Employed,Savings,144,2,108231,13,6,11,0,0.56,0,17,54115.5
CUST1967,28,Female,Unemployed,Current,39,1,6471,23,9,10,0,0.82,0,19,6471.0
CUST0666,38,Female,Employed,Current,105,3,75770,12,7,11,0,0.56,1,18,25256.67
CUST2147,33,Female,Employed,Current,67,1,72938,11,11,12,1,0.51,0,23,72938.0
CUST1286,31,Female,Employed,Savings,107,2,352851,11,5,10,0,0.92,0,15,176425.5
CUST2907,38,Female,Employed,Current,129,3,387098,13,9,10,0,0.76,0,19,129032.67
CUST2505,40,Female,Employed,Savings,35,2,78759,12,6,9,0,0.6,0,15,39379.5
CUST1637,26,Male,Self-employed,Savings,133,3,45056,12,8,10,0,0.63,1,18,15018.67
CUST1909,32,Female,Unemployed,Savings,88,2,71788,17,7,15,0,0.68,0,22,35894.0
CUST1411,46,Female,Employed,Savings,99,3,83059,16,10,14,1,0.96,0,24,27686.33
CUST0469,32,Female,Employed,Current,83,2,11800,14,6,8,0,0.7,0,14,5900.0
CUST0196,20,Male,Employed,Savings,16,3,33013,7,3,12,0,0.58,1,15,11004.33
CUST2143,23,Female,Self-employed,Savings,91,1,17601,19,7,17,1,0.81,0,24,17601.0
CUST2833,43,Male,Self-employed,Savings,23,3,7431,20,10,8,1,0.51,0,18,2477.0
CUST2752,30,Male,Self-employed,Savings,97,2,69266,14,10,14,0,0.97,0,24,34633.0
CUST2192,37,Male,Employed,Current,16,2,464471,15,10,12,0,0.83,1,22,232235.5
CUST0300,50,Male,Employed,Savings,122,2,402795,11,7,11,1,0.78,0,18,201397.5
CUST2454,47,Male,Self-employed,Savings,34,2,12177,16,9,10,0,1.0,0,19,6088.5
CUST2131,36,Female,Employed,Current,43,2,172774,19,7,9,0,0.81,0,16,86387.0
CUST2304,32,Male,Employed,Savings,124,2,168877,14,7,11,0,0.73,1,18,84438.5
CUST0171,38,Male,Self-employed,Fixed Deposit,53,2,84121,10,9,12,1,0.67,0,21,42060.5
CUST1920,29,Male,Employed,Current,79,2,18884,14,7,12,0,0.71,0,19,9442.0
CUST2432,37,Female,Self-employed,Savings,79,2,30488,14,5,12,0,0.78,0,17,15244.0
CUST1489,45,Male,Employed,Savings,49,2,59192,17,8,11,1,0.63,1,19,29596.0
CUST1147,29,Male,Self-employed,Savings,36,3,18964,13,13,14,0,0.5,1,27,6321.33
CUST0291,45,Female,Unemployed,Savings,60,3,166185,14,7,14,0,0.55,0,21,55395.0
CUST0108,44,Male,Employed,Savings,117,1,465499,21,4,10,1,0.78,0,14,465499.0
CUST0153,42,Male,Employed,Savings,140,4,371095,12,9,12,1,0.71,1,21,92773.75
CUST0370,30,Male,Employed,Current,150,1,62705,14,9,6,0,0.63,0,15,62705.0
CUST1815,44,Male,Employed,Savings,38,1,102409,17,9,16,0,0.69,1,25,102409.0
CUST1994,40,Female,Employed,Savings,71,1,25764,16,11,11,0,0.59,0,22,25764.0
CUST1464,18,Female,Self-employed,Current,130,1,11327,11,10,7,0,0.73,1,17,11327.0
CUST2898,38,Female,Employed,Savings,31,2,77231,10,11,6,1,0.59,0,17,38615.5
CUST1323,40,Female,Employed,Savings,95,4,151791,12,7,11,1,0.76,1,18,37947.75
CUST2309,38,Male,Unemployed,Current,109,1,210383,15,14,14,0,0.67,0,28,210383.0
CUST1957,34,Male,Employed,Fixed Deposit,82,3,67152,20,6,10,0,0.74,0,16,22384.0
CUST0713,41,Female,Employed,Savings,148,4,30501,18,11,8,0,0.51,0,19,7625.25
CUST0413,30,Male,Self-employed,Current,60,3,444445,10,9,6,1,0.73,0,15,148148.33
CUST2603,48,Male,Employed,Savings,118,1,42436,13,4,8,0,0.7,0,12,42436.0
CUST0794,39,Male,Employed,Savings,85,2,77492,9,10,15,0,0.67,1,25,38746.0
CUST0476,30,Male,Employed,Savings,98,1,152918,12,9,10,0,0.7,0,19,152918.0
CUST1870,44,Female,Employed,Savings,131,2,49485,20,9,8,0,0.96,0,17,24742.5
CUST2700,48,Male,Employed,Savings,180,4,116164,17,6,11,0,0.58,0,17,29041.0
CUST0789,27,Female,Self-employed,Savings,38,2,491433,14,10,9,1,1.0,0,19,245716.5
CUST0458,26,Male,Employed,Current,127,2,56458,16,6,10,0,0.88,1,16,28229.0
CUST2373,27,Female,Unemployed,Savings,145,2,500459,16,12,3,0,0.55,0,15,250229.5
CUST2648,18,Female,Employed,Current,136,4,329830,13,6,13,0,0.72,1,19,82457.5
CUST0594,33,Female,Employed,Savings,68,1,542510,10,10,8,0,0.9,0,18,542510.0
CUST1866,19,Male,Employed,Savings,24,4,71794,13,11,10,0,0.59,1,21,17948.5
CUST0886,47,Female,Employed,Savings,82,1,159862,14,4,7,0,0.6,0,11,159862.0
CUST1544,39,Male,Employed,Current,154,1,48627,12,5,12,0,0.71,0,17,48627.0
CUST1312,32,Male,Employed,Savings,71,1,301057,19,12,6,1,0.52,0,18,301057.0
CUST0375,25,Male,Employed,Savings,143,1,189856,17,8,3,0,0.97,0,11,189856.0
CUST0837,42,Female,Unemployed,Savings,94,2,8610,15,6,15,0,0.9,0,21,4305.0
CUST0552,40,Male,Self-employed,Fixed Deposit,87,1,312082,11,12,16,0,0.93,0,28,312082.0
CUST1882,32,Female,Self-employed,Savings,106,3,121732,11,8,14,0,0.56,0,22,40577.33
CUST2241,51,Female,Employed,Current,164,4,81358,17,7,11,1,0.96,0,18,20339.5
CUST2604,18,Female,Employed,Savings,36,1,481733,16,13,8,0,0.97,1,21,481733.0
CUST0170,35,Male,Employed,Savings,112,4,342669,10,9,15,0,0.78,0,24,85667.25
CUST2192,37,Female,Employed,Savings,93,1,160473,19,8,7,0,0.57,0,15,160473.0
CUST1248,41,Male,Employed,Savings,48,3,65846,16,5,15,1,0.63,1,20,21948.67
CUST2495,25,Female,Employed,Fixed Deposit,91,4,75748,12,3,17,0,0.81,0,20,18937.0
CUST1857,44,Female,Self-employed,Current,110,4,45769,15,7,15,0,0.75,0,22,11442.25
CUST0915,31,Male,Self-employed,Savings,131,1,197504,15,6,15,0,0.9,0,21,197504.0
CUST1747,43,Male,Employed,Savings,159,1,381770,15,4,9,0,0.7,0,13,381770.0
CUST1436,30,Female,Employed,Current,96,1,77724,16,12,9,0,0.66,0,21,77724.0
CUST1238,24,Female,Self-employed,Current,141,2,135971,16,6,14,0,0.66,0,20,67985.5
CUST0610,22,Male,Employed,Savings,40,3,696184,12,6,10,0,0.69,1,16,232061.33
CUST0173,47,Female,Employed,Savings,116,3,44944,16,9,5,1,0.62,1,14,14981.33
CUST1325,22,Female,Self-employed,Current,88,1,121093,15,9,12,0,0.7,0,21,121093.0
CUST2458,27,Female,Employed,Savings,130,2,230149,13,7,18,0,0.84,0,25,115074.5
CUST1448,21,Male,Self-employed,Savings,33,1,123576,20,11,11,0,0.71,1,22,123576.0
CUST1325,38,Male,Self-employed,Current,163,1,34900,13,12,10,0,0.77,1,22,34900.0
CUST0345,29,Female,Self-employed,Savings,79,1,192232,20,13,4,0,0.51,0,17,192232.0
CUST1437,26,Female,Employed,Fixed Deposit,82,2,49113,17,5,7,0,0.57,1,12,24556.5
CUST2514,47,Female,Employed,Savings,100,2,43384,9,5,9,1,0.9,1,14,21692.0
CUST2959,37,Male,Self-employed,Savings,177,3,218468,17,5,7,1,0.95,0,12,72822.67
CUST2167,39,Female,Self-employed,Fixed Deposit,99,1,514000,9,6,6,0,0.7,0,12,514000.0
CUST2789,51,Male,Unemployed,Current,58,1,101894,17,5,7,1,0.74,0,12,101894.0
CUST0885,20,Female,Employed,Fixed Deposit,56,3,536133,10,7,11,0,0.77,1,18,178711.0
CUST1849,39,Male,Self-employed,Savings,158,3,592620,17,8,10,0,0.57,0,18,197540.0
CUST2424,50,Female,Employed,Savings,154,1,20151,12,5,6,0,0.65,1,11,20151.0
CUST2823,60,Male,Employed,Savings,72,2,59072,18,9,11,1,0.88,0,20,29536.0
CUST1256,37,Male,Unemployed,Current,172,2,213615,10,9,11,1,0.81,0,20,106807.5
CUST1083,38,Female,Unemployed,Savings,119,1,7337,15,5,9,0,0.66,0,14,7337.0
CUST1834,39,Male,Self-employed,Current,22,2,131642,11,8,9,0,0.8,0,17,65821.0
CUST1654,25,Female,Unemployed,Current,91,1,187326,11,9,4,0,0.66,0,13,187326.0
CUST2051,49,Female,Employed,Savings,59,3,186910,12,8,14,0,0.97,0,22,62303.33
CUST2684,50,Female,Employed,Savings,119,1,3107,13,10,7,0,0.68,1,17,3107.0
CUST0326,49,Male,Self-employed,Savings,139,4,99214,18,8,10,1,0.94,0,18,24803.5
CUST1105,39,Male,Employed,Savings,93,1,238017,14,6,9,0,0.72,0,15,238017.0
CUST2047,18,Female,Employed,Current,148,2,105373,13,5,14,0,0.82,0,19,52686.5
CUST0767,35,Male,Self-employed,Savings,104,4,12052,10,13,7,0,0.82,0,20,3013.0
CUST0112,41,Female,Self-employed,Current,97,1,36353,16,11,10,1,0.89,0,21,36353.0
CUST1730,43,Female,Employed,Savings,84,1,51583,10,9,13,0,0.73,0,22,51583.0
CUST2379,38,Female,Employed,Savings,88,1,11956,15,7,17,0,0.95,0,24,11956.0
CUST1073,49,Male,Employed,Current,90,4,277660,13,8,9,0,0.56,1,17,69415.0
CUST1533,43,Male,Self-employed,Fixed Deposit,68,1,115720,13,9,7,0,0.54,0,16,115720.0
CUST2275,35,Female,Employed,Savings,149,2,243645,11,6,12,1,0.97,1,18,121822.5
CUST0935,29,Female,Employed,Current,178,1,12357,23,12,18,0,0.83,0,30,12357.0
CUST1199,26,Male,Employed,Savings,156,2,34287,10,7,8,0,0.6,0,15,17143.5
CUST0098,49,Female,Employed,Savings,107,2,374452,22,5,10,0,0.98,0,15,187226.0
CUST2594,38,Male,Employed,Savings,171,4,25783,25,8,12,0,0.68,0,20,6445.75
CUST0738,49,Male,Employed,Savings,28,2,154909,12,13,6,0,0.95,1,19,77454.5
CUST1308,18,Female,Employed,Current,180,3,6908,11,14,10,0,0.85,0,24,2302.67
CUST2185,28,Male,Employed,Current,97,1,116256,15,2,14,0,0.58,0,16,116256.0
CUST2414,18,Male,Self-employed,Current,132,1,35909,16,5,7,0,0.75,0,12,35909.0
CUST0185,41,Female,Employed,Savings,138,1,37331,22,5,11,0,0.53,0,16,37331.0
CUST0229,43,Male,Self-employed,Savings,63,2,175325,19,10,11,0,0.57,1,21,87662.5
CUST1350,27,Male,Self-employed,Current,16,2,69458,11,10,15,0,0.78,1,25,34729.0
CUST1668,45,Male,Employed,Savings,116,3,39175,7,19,11,0,0.79,0,30,13058.33
CUST0335,47,Male,Self-employed,Fixed Deposit,48,2,103910,11,14,12,1,0.88,0,26,51955.0
CUST1331,47,Male,Employed,Savings,17,4,181239,19,2,8,1,0.77,0,10,45309.75
CUST1119,27,Female,Employed,Current,74,2,6711,9,9,9,0,0.82,1,18,3355.5
CUST2698,32,Female,Employed,Fixed Deposit,100,3,7585,21,7,10,2,0.57,1,17,2528.33
CUST2131,47,Female,Self-employed,Savings,165,4,78365,14,8,6,0,0.89,1,14,19591.25
CUST0894,35,Female,Employed,Savings,74,1,139552,18,4,15,1,0.64,1,19,139552.0
CUST0328,51,Female,Self-employed,Savings,70,2,85084,8,11,8,0,0.85,1,19,42542.0
CUST2563,47,Male,Employed,Current,74,4,46482,23,4,11,0,0.89,0,15,11620.5
CUST0903,46,Male,Employed,Savings,22,4,123013,11,5,17,1,0.61,0,22,30753.25
CUST1833,25,Male,Self-employed,Current,180,2,139546,19,9,10,0,0.96,0,19,69773.0
CUST1668,43,Male,Employed,Savings,165,3,53146,9,6,14,0,0.5,0,20,17715.33
CUST0653,36,Female,Self-employed,Savings,115,2,5851,17,4,10,0,0.81,1,14,2925.5
CUST1447,26,Male,Employed,Current,104,1,31174,16,9,11,0,0.72,0,20,31174.0
CUST2828,36,Male,Self-employed,Current,107,2,81047,13,9,11,1,0.78,1,20,40523.5
CUST1015,39,Male,Employed,Fixed Deposit,101,1,55065,15,13,8,0,0.52,0,21,55065.0
CUST0013,40,Female,Employed,Current,132,2,514442,14,11,10,0,0.77,1,21,257221.0
CUST1403,32,Female,Self-employed,Current,160,1,98539,12,1,17,0,0.56,0,18,98539.0
CUST0135,55,Female,Unemployed,Fixed Deposit,17,2,105369,14,2,12,0,0.86,0,14,52684.5
CUST0511,40,Female,Unemployed,Current,75,1,49028,15,10,6,0,0.73,1,16,49028.0
CUST1712,24,Female,Employed,Savings,131,2,40412,9,9,7,0,0.89,0,16,20206.0
CUST0181,36,Male,Employed,Current,65,1,173080,18,10,9,0,0.74,0,19,173080.0
CUST1468,43,Male,Employed,Savings,175,2,282758,18,9,10,0,0.62,0,19,141379.0
CUST1888,42,Male,Employed,Savings,38,2,79882,11,8,11,0,0.61,0,19,39941.0
CUST0740,35,Female,Self-employed,Current,83,1,231986,7,9,11,0,0.68,0,20,231986.0
CUST1924,31,Male,Employed,Current,153,1,218664,13,8,9,0,0.68,0,17,218664.0
CUST2098,32,Male,Employed,Fixed Deposit,129,3,205331,20,8,12,1,0.7,0,20,68443.67
CUST2786,43,Male,Employed,Savings,65,1,140150,15,6,7,0,0.63,1,13,140150.0
CUST0460,32,Female,Self-employed,Fixed Deposit,66,4,27631,14,4,14,0,0.94,0,18,6907.75
CUST1021,51,Male,Employed,Savings,136,1,183777,16,5,12,0,0.5,0,17,183777.0
CUST2721,30,Female,Self-employed,Savings,91,2,154698,24,10,11,0,0.79,0,21,77349.0
CUST1627,54,Female,Employed,Savings,112,1,165887,17,8,9,0,0.5,0,17,165887.0
CUST2719,39,Female,Unemployed,Savings,63,1,20049,23,7,8,0,0.78,1,15,20049.0
CUST1836,36,Female,Self-employed,Savings,68,3,199487,9,8,12,0,0.51,0,20,66495.67
CUST2537,21,Female,Unemployed,Savings,155,2,500,16,9,6,1,0.56,0,15,250.0
CUST2660,46,Female,Employed,Current,36,1,172824,18,6,7,0,0.73,0,13,172824.0
CUST2241,34,Male,Unemployed,Savings,98,3,290469,11,3,8,0,0.79,0,11,96823.0
CUST2866,28,Female,Self-employed,Fixed Deposit,135,2,15131,16,13,7,1,0.96,0,20,7565.5
CUST1713,24,Male,Employed,Current,86,1,156597,13,8,12,0,0.93,0,20,156597.0
CUST0201,35,Female,Employed,Savings,138,2,7845,16,10,11,0,0.6,1,21,3922.5
CUST2035,30,Female,Self-employed,Current,95,1,384450,11,3,15,0,0.64,0,18,384450.0
CUST1059,45,Male,Employed,Savings,91,2,86642,18,13,9,0,0.54,1,22,43321.0
CUST1380,39,Female,Unemployed,Savings,141,2,34666,16,5,12,0,0.69,0,17,17333.0
CUST0114,25,Female,Self-employed,Savings,32,1,19002,17,6,7,1,0.7,0,13,19002.0
CUST0781,30,Female,Employed,Savings,155,1,475105,16,7,6,0,0.79,1,13,475105.0
CUST1213,35,Male,Employed,Savings,33,2,253470,17,7,12,0,0.72,0,19,126735.0
CUST1046,38,Male,Employed,Current,134,1,2541,15,14,10,0,0.78,0,24,2541.0
CUST2979,28,Male,Employed,Savings,59,3,91109,17,11,10,1,0.71,1,21,30369.67
CUST0691,48,Male,Employed,Current,178,2,59534,17,10,12,0,0.69,0,22,29767.0
CUST1967,30,Female,Employed,Current,112,2,143503,17,6,16,0,0.7,0,22,71751.5
CUST0821,38,Female,Employed,Current,13,2,215383,14,6,9,0,0.92,0,15,107691.5
CUST1389,37,Female,Self-employed,Savings,84,1,69857,14,1,15,1,0.79,0,16,69857.0
CUST1600,27,Male,Employed,Savings,160,3,80451,23,9,14,0,0.87,1,23,26817.0
CUST0387,36,Male,Employed,Current,74,3,385522,14,8,10,0,0.98,1,18,128507.33
CUST1317,45,Male,Unemployed,Savings,31,2,115353,19,13,9,0,0.51,0,22,57676.5
CUST0963,21,Male,Employed,Savings,170,3,140011,19,5,10,0,0.6,0,15,46670.33
CUST2030,28,Male,Employed,Current,132,3,57549,20,6,7,0,0.56,0,13,19183.0
CUST1548,49,Female,Employed,Savings,160,2,97766,14,13,10,0,0.54,0,23,48883.0
CUST1139,53,Male,Self-employed,Current,171,2,724542,13,10,7,0,0.68,0,17,362271.0
CUST2340,18,Female,Unemployed,Savings,151,2,247364,19,6,8,0,0.59,0,14,123682.0
CUST2582,41,Female,Self-employed,Current,24,4,334401,14,7,10,0,0.75,0,17,83600.25
CUST1931,34,Male,Employed,Fixed Deposit,105,1,67169,11,8,12,0,0.87,0,20,67169.0
CUST1546,43,Female,Employed,Current,84,1,9780,10,10,12,1,0.5,0,22,9780.0
CUST1735,33,Male,Employed,Current,161,2,544458,15,8,11,0,0.54,0,19,272229.0
CUST2658,23,Male,Employed,Current,30,1,56366,12,11,6,0,0.78,0,17,56366.0
CUST0589,30,Male,Employed,Current,141,1,334453,19,12,7,0,0.56,0,19,334453.0
CUST2104,33,Female,Self-employed,Savings,124,1,65026,10,9,14,1,0.98,1,23,65026.0
CUST1946,27,Male,Employed,Savings,156,2,239416,18,11,16,0,0.67,0,27,119708.0
CUST1025,44,Female,Self-employed,Savings,57,2,120367,20,8,8,0,0.69,0,16,60183.5
CUST2581,35,Male,Self-employed,Savings,157,2,318979,16,9,15,1,0.76,0,24,159489.5
CUST1068,36,Female,Unemployed,Savings,78,1,87066,22,8,10,2,0.78,0,18,87066.0
CUST1165,28,Female,Self-employed,Current,51,1,25806,6,3,12,0,0.74,1,15,25806.0
CUST2622,42,Male,Employed,Current,102,1,98622,20,4,6,0,0.74,0,10,98622.0
CUST0366,34,Male,Employed,Fixed Deposit,137,3,44395,14,10,13,0,0.51,0,23,14798.33
CUST0249,45,Male,Self-employed,Fixed Deposit,24,2,56067,20,10,10,0,0.73,1,20,28033.5
CUST2514,31,Male,Employed,Fixed Deposit,140,2,61757,17,8,8,0,0.94,0,16,30878.5
CUST2409,31,Female,Employed,Savings,111,2,322549,12,9,11,0,0.71,0,20,161274.5
CUST0600,34,Female,Employed,Savings,41,2,75967,13,8,6,0,0.76,1,14,37983.5
CUST0346,24,Female,Employed,Fixed Deposit,158,3,223761,14,6,8,0,0.7,1,14,74587.0
CUST0730,49,Female,Employed,Savings,68,1,90276,14,5,15,0,0.51,1,20,90276.0
